Financial Benchmarks India Pvt Ltd,,,,
Reference Rates,,,,
Date,Time,Currency Pairs,Rate,Comments
29-Dec-23,1:30:00 PM,INR / 100 JPY,58.82,
28-Dec-23,1:30:00 PM,INR / 1 USD,83.2254,
28-Dec-23,1:30:00 PM,INR / 1 GBP,106.609,
28-Dec-23,1:30:00 PM,INR / 1 EUR,92.4523,
28-Dec-23,1:30:00 PM,INR / 100 JPY,58.94,
27-Dec-23,1:30:00 PM,INR / 1 USD,83.3226,
27-Dec-23,1:30:00 PM,INR / 1 GBP,106.0891,
27-Dec-23,1:30:00 PM,INR / 1 EUR,92.0154,
27-Dec-23,1:30:00 PM,INR / 100 JPY,58.41,
26-Dec-23,1:30:00 PM,INR / 1 USD,83.1703,
26-Dec-23,1:30:00 PM,INR / 1 GBP,105.669,
26-Dec-23,1:30:00 PM,INR / 1 EUR,91.6836,
26-Dec-23,1:30:00 PM,INR / 100 JPY,58.45,
22-Dec-23,1:30:00 PM,INR / 1 USD,83.2493,
22-Dec-23,1:30:00 PM,INR / 1 GBP,105.6223,
22-Dec-23,1:30:00 PM,INR / 1 EUR,91.5559,
22-Dec-23,1:30:00 PM,INR / 100 JPY,58.49,
21-Dec-23,1:30:00 PM,INR / 1 USD,83.2729,
21-Dec-23,1:30:00 PM,INR / 1 GBP,105.2281,
21-Dec-23,1:30:00 PM,INR / 1 EUR,91.1572,
21-Dec-23,1:30:00 PM,INR / 100 JPY,58.21,
20-Dec-23,1:30:00 PM,INR / 1 USD,83.1523,
20-Dec-23,1:30:00 PM,INR / 1 GBP,105.7514,
20-Dec-23,1:30:00 PM,INR / 1 EUR,91.146,
20-Dec-23,1:30:00 PM,INR / 100 JPY,57.86,
19-Dec-23,1:30:00 PM,INR / 1 USD,83.179,
19-Dec-23,1:30:00 PM,INR / 1 GBP,105.2636,
19-Dec-23,1:30:00 PM,INR / 1 EUR,90.8664,
19-Dec-23,1:30:00 PM,INR / 100 JPY,57.95,
18-Dec-23,1:30:00 PM,INR / 1 USD,83.0173,
18-Dec-23,1:30:00 PM,INR / 1 GBP,105.3512,
18-Dec-23,1:30:00 PM,INR / 1 EUR,90.6311,
18-Dec-23,1:30:00 PM,INR / 100 JPY,58.36,
15-Dec-23,1:30:00 PM,INR / 1 USD,83.1802,
15-Dec-23,1:30:00 PM,INR / 1 GBP,106.1202,
15-Dec-23,1:30:00 PM,INR / 1 EUR,91.3696,
15-Dec-23,1:30:00 PM,INR / 100 JPY,58.6,
14-Dec-23,1:30:00 PM,INR / 1 USD,83.35,
14-Dec-23,1:30:00 PM,INR / 1 GBP,105.3522,
14-Dec-23,1:30:00 PM,INR / 1 EUR,90.8593,
14-Dec-23,1:30:00 PM,INR / 100 JPY,58.82,
13-Dec-23,1:30:00 PM,INR / 1 USD,83.395,
13-Dec-23,1:30:00 PM,INR / 1 GBP,104.6579,
13-Dec-23,1:30:00 PM,INR / 1 EUR,89.9276,
13-Dec-23,1:30:00 PM,INR / 100 JPY,57.2,
12-Dec-23,1:30:00 PM,INR / 1 USD,83.38,
12-Dec-23,1:30:00 PM,INR / 1 GBP,104.8687,
12-Dec-23,1:30:00 PM,INR / 1 EUR,89.803,
12-Dec-23,1:30:00 PM,INR / 100 JPY,57.34,
11-Dec-23,1:30:00 PM,INR / 1 USD,83.3872,
11-Dec-23,1:30:00 PM,INR / 1 GBP,104.5965,
11-Dec-23,1:30:00 PM,INR / 1 EUR,89.7969,
11-Dec-23,1:30:00 PM,INR / 100 JPY,57.3,
08-Dec-23,1:30:00 PM,INR / 1 USD,83.3681,
08-Dec-23,1:30:00 PM,INR / 1 GBP,104.916,
08-Dec-23,1:30:00 PM,INR / 1 EUR,89.8992,
08-Dec-23,1:30:00 PM,INR / 100 JPY,57.88,
07-Dec-23,1:30:00 PM,INR / 1 USD,83.365,
07-Dec-23,1:30:00 PM,INR / 1 GBP,104.6748,
07-Dec-23,1:30:00 PM,INR / 1 EUR,89.7352,
07-Dec-23,1:30:00 PM,INR / 100 JPY,56.99,
06-Dec-23,1:30:00 PM,INR / 1 USD,83.3544,
06-Dec-23,1:30:00 PM,INR / 1 GBP,105.0654,
06-Dec-23,1:30:00 PM,INR / 1 EUR,89.9505,
06-Dec-23,1:30:00 PM,INR / 100 JPY,56.63,
05-Dec-23,1:30:00 PM,INR / 1 USD,83.3931,
05-Dec-23,1:30:00 PM,INR / 1 GBP,105.3616,
05-Dec-23,1:30:00 PM,INR / 1 EUR,90.3881,
05-Dec-23,1:30:00 PM,INR / 100 JPY,56.78,
04-Dec-23,1:30:00 PM,INR / 1 USD,83.3357,
04-Dec-23,1:30:00 PM,INR / 1 GBP,105.7047,
04-Dec-23,1:30:00 PM,INR / 1 EUR,90.6276,
04-Dec-23,1:30:00 PM,INR / 100 JPY,56.81,
01-Dec-23,1:30:00 PM,INR / 1 USD,83.3602,
01-Dec-23,1:30:00 PM,INR / 1 GBP,105.369,
01-Dec-23,1:30:00 PM,INR / 1 EUR,90.9404,
01-Dec-23,1:30:00 PM,INR / 100 JPY,56.27,
30-Nov-23,1:30:00 PM,INR / 1 USD,83.35,
30-Nov-23,1:30:00 PM,INR / 1 GBP,105.8684,
30-Nov-23,1:30:00 PM,INR / 1 EUR,91.4816,
30-Nov-23,1:30:00 PM,INR / 100 JPY,56.68,
29-Nov-23,1:30:00 PM,INR / 1 USD,83.3191,
29-Nov-23,1:30:00 PM,INR / 1 GBP,105.9213,
29-Nov-23,1:30:00 PM,INR / 1 EUR,91.6443,
29-Nov-23,1:30:00 PM,INR / 100 JPY,56.59,
28-Nov-23,1:30:00 PM,INR / 1 USD,83.3926,
28-Nov-23,1:30:00 PM,INR / 1 GBP,105.2959,
28-Nov-23,1:30:00 PM,INR / 1 EUR,91.3149,
28-Nov-23,1:30:00 PM,INR / 100 JPY,56.24,
24-Nov-23,1:30:00 PM,INR / 1 USD,83.3675,
24-Nov-23,1:30:00 PM,INR / 1 GBP,104.5506,
24-Nov-23,1:30:00 PM,INR / 1 EUR,90.93,
24-Nov-23,1:30:00 PM,INR / 100 JPY,55.85,
23-Nov-23,1:30:00 PM,INR / 1 USD,83.3571,
23-Nov-23,1:30:00 PM,INR / 1 GBP,104.2992,
23-Nov-23,1:30:00 PM,INR / 1 EUR,90.9532,
23-Nov-23,1:30:00 PM,INR / 100 JPY,55.94,
22-Nov-23,1:30:00 PM,INR / 1 USD,83.3375,
22-Nov-23,1:30:00 PM,INR / 1 GBP,104.3241,
22-Nov-23,1:30:00 PM,INR / 1 EUR,90.8451,
22-Nov-23,1:30:00 PM,INR / 100 JPY,55.95,
21-Nov-23,1:30:00 PM,INR / 1 USD,83.3466,
21-Nov-23,1:30:00 PM,INR / 1 GBP,104.4016,
21-Nov-23,1:30:00 PM,INR / 1 EUR,91.3062,
21-Nov-23,1:30:00 PM,INR / 100 JPY,56.4,
20-Nov-23,1:30:00 PM,INR / 1 USD,83.3309,
20-Nov-23,1:30:00 PM,INR / 1 GBP,103.9836,
20-Nov-23,1:30:00 PM,INR / 1 EUR,90.9829,
20-Nov-23,1:30:00 PM,INR / 100 JPY,55.87,
17-Nov-23,1:30:00 PM,INR / 1 USD,83.2646,
17-Nov-23,1:30:00 PM,INR / 1 GBP,103.3752,
17-Nov-23,1:30:00 PM,INR / 1 EUR,90.3648,
17-Nov-23,1:30:00 PM,INR / 100 JPY,55.28,
16-Nov-23,1:30:00 PM,INR / 1 USD,83.2388,
16-Nov-23,1:30:00 PM,INR / 1 GBP,103.1878,
16-Nov-23,1:30:00 PM,INR / 1 EUR,90.2225,
16-Nov-23,1:30:00 PM,INR / 100 JPY,55,
15-Nov-23,1:30:00 PM,INR / 1 USD,83.1272,
15-Nov-23,1:30:00 PM,INR / 1 GBP,103.8298,
15-Nov-23,1:30:00 PM,INR / 1 EUR,90.4008,
15-Nov-23,1:30:00 PM,INR / 100 JPY,55.18,
13-Nov-23,1:30:00 PM,INR / 1 USD,83.3248,
13-Nov-23,1:30:00 PM,INR / 1 GBP,101.9535,
13-Nov-23,1:30:00 PM,INR / 1 EUR,89.0648,
13-Nov-23,1:30:00 PM,INR / 100 JPY,54.9,
10-Nov-23,1:30:00 PM,INR / 1 USD,83.353,
10-Nov-23,1:30:00 PM,INR / 1 GBP,101.9363,
10-Nov-23,1:30:00 PM,INR / 1 EUR,88.9138,
10-Nov-23,1:30:00 PM,INR / 100 JPY,55.06,
09-Nov-23,1:30:00 PM,INR / 1 USD,83.2808,
09-Nov-23,1:30:00 PM,INR / 1 GBP,102.3099,
09-Nov-23,1:30:00 PM,INR / 1 EUR,89.1749,
09-Nov-23,1:30:00 PM,INR / 100 JPY,55.16,
08-Nov-23,1:30:00 PM,INR / 1 USD,83.2691,
08-Nov-23,1:30:00 PM,INR / 1 GBP,102.2211,
08-Nov-23,1:30:00 PM,INR / 1 EUR,88.9797,
08-Nov-23,1:30:00 PM,INR / 100 JPY,55.26,
07-Nov-23,1:30:00 PM,INR / 1 USD,83.265,
07-Nov-23,1:30:00 PM,INR / 1 GBP,102.6408,
07-Nov-23,1:30:00 PM,INR / 1 EUR,89.1391,
07-Nov-23,1:30:00 PM,INR / 100 JPY,55.37,
06-Nov-23,1:30:00 PM,INR / 1 USD,83.2213,
06-Nov-23,1:30:00 PM,INR / 1 GBP,103.0513,
06-Nov-23,1:30:00 PM,INR / 1 EUR,89.358,
06-Nov-23,1:30:00 PM,INR / 100 JPY,55.65,
03-Nov-23,1:30:00 PM,INR / 1 USD,83.2669,
03-Nov-23,1:30:00 PM,INR / 1 GBP,101.6273,
03-Nov-23,1:30:00 PM,INR / 1 EUR,88.5283,
03-Nov-23,1:30:00 PM,INR / 100 JPY,55.4,
02-Nov-23,1:30:00 PM,INR / 1 USD,83.263,
02-Nov-23,1:30:00 PM,INR / 1 GBP,101.4038,
02-Nov-23,1:30:00 PM,INR / 1 EUR,88.2388,
02-Nov-23,1:30:00 PM,INR / 100 JPY,55.36,
01-Nov-23,1:30:00 PM,INR / 1 USD,83.2843,
01-Nov-23,1:30:00 PM,INR / 1 GBP,101.1166,
01-Nov-23,1:30:00 PM,INR / 1 EUR,88.0393,
01-Nov-23,1:30:00 PM,INR / 100 JPY,55.06,
31-Oct-23,1:30:00 PM,INR / 1 USD,83.2692,
31-Oct-23,1:30:00 PM,INR / 1 GBP,101.1643,
31-Oct-23,1:30:00 PM,INR / 1 EUR,88.3236,
31-Oct-23,1:30:00 PM,INR / 100 JPY,55.42,
30-Oct-23,1:30:00 PM,INR / 1 USD,83.2676,
30-Oct-23,1:30:00 PM,INR / 1 GBP,100.9287,
30-Oct-23,1:30:00 PM,INR / 1 EUR,87.9506,
30-Oct-23,1:30:00 PM,INR / 100 JPY,55.66,
27-Oct-23,1:30:00 PM,INR / 1 USD,83.2518,
27-Oct-23,1:30:00 PM,INR / 1 GBP,100.9112,
27-Oct-23,1:30:00 PM,INR / 1 EUR,87.8984,
27-Oct-23,1:30:00 PM,INR / 100 JPY,55.42,
26-Oct-23,1:30:00 PM,INR / 1 USD,83.2439,
26-Oct-23,1:30:00 PM,INR / 1 GBP,100.5165,
26-Oct-23,1:30:00 PM,INR / 1 EUR,87.7041,
26-Oct-23,1:30:00 PM,INR / 100 JPY,55.22,
25-Oct-23,1:30:00 PM,INR / 1 USD,83.1518,
25-Oct-23,1:30:00 PM,INR / 1 GBP,101.1475,
25-Oct-23,1:30:00 PM,INR / 1 EUR,88.121,
25-Oct-23,1:30:00 PM,INR / 100 JPY,55.49,
23-Oct-23,1:30:00 PM,INR / 1 USD,83.1663,
23-Oct-23,1:30:00 PM,INR / 1 GBP,101.0798,
23-Oct-23,1:30:00 PM,INR / 1 EUR,87.9617,
23-Oct-23,1:30:00 PM,INR / 100 JPY,55.47,
20-Oct-23,1:30:00 PM,INR / 1 USD,83.1982,
20-Oct-23,1:30:00 PM,INR / 1 GBP,100.656,
20-Oct-23,1:30:00 PM,INR / 1 EUR,87.9166,
20-Oct-23,1:30:00 PM,INR / 100 JPY,55.49,
19-Oct-23,1:30:00 PM,INR / 1 USD,83.2746,
19-Oct-23,1:30:00 PM,INR / 1 GBP,101.0498,
19-Oct-23,1:30:00 PM,INR / 1 EUR,87.7592,
19-Oct-23,1:30:00 PM,INR / 100 JPY,55.6,
18-Oct-23,1:30:00 PM,INR / 1 USD,83.2571,
18-Oct-23,1:30:00 PM,INR / 1 GBP,101.6308,
18-Oct-23,1:30:00 PM,INR / 1 EUR,88.1715,
18-Oct-23,1:30:00 PM,INR / 100 JPY,55.64,
17-Oct-23,1:30:00 PM,INR / 1 USD,83.2555,
17-Oct-23,1:30:00 PM,INR / 1 GBP,101.3503,
17-Oct-23,1:30:00 PM,INR / 1 EUR,87.7169,
17-Oct-23,1:30:00 PM,INR / 100 JPY,55.64,
16-Oct-23,1:30:00 PM,INR / 1 USD,83.2632,
16-Oct-23,1:30:00 PM,INR / 1 GBP,101.3241,
16-Oct-23,1:30:00 PM,INR / 1 EUR,87.7061,
16-Oct-23,1:30:00 PM,INR / 100 JPY,55.69,
13-Oct-23,1:30:00 PM,INR / 1 USD,83.2574,
13-Oct-23,1:30:00 PM,INR / 1 GBP,101.518,
13-Oct-23,1:30:00 PM,INR / 1 EUR,87.7616,
13-Oct-23,1:30:00 PM,INR / 100 JPY,55.6,
12-Oct-23,1:30:00 PM,INR / 1 USD,83.1834,
12-Oct-23,1:30:00 PM,INR / 1 GBP,102.5568,
12-Oct-23,1:30:00 PM,INR / 1 EUR,88.485,
12-Oct-23,1:30:00 PM,INR / 100 JPY,55.83,
11-Oct-23,1:30:00 PM,INR / 1 USD,83.2368,
11-Oct-23,1:30:00 PM,INR / 1 GBP,102.2764,
11-Oct-23,1:30:00 PM,INR / 1 EUR,88.2538,
11-Oct-23,1:30:00 PM,INR / 100 JPY,55.89,
10-Oct-23,1:30:00 PM,INR / 1 USD,83.2556,
10-Oct-23,1:30:00 PM,INR / 1 GBP,101.7506,
10-Oct-23,1:30:00 PM,INR / 1 EUR,87.8957,
10-Oct-23,1:30:00 PM,INR / 100 JPY,55.95,
09-Oct-23,1:30:00 PM,INR / 1 USD,83.2542,
09-Oct-23,1:30:00 PM,INR / 1 GBP,101.5918,
09-Oct-23,1:30:00 PM,INR / 1 EUR,87.796,
09-Oct-23,1:30:00 PM,INR / 100 JPY,55.81,
06-Oct-23,1:30:00 PM,INR / 1 USD,83.2388,
06-Oct-23,1:30:00 PM,INR / 1 GBP,101.2905,
06-Oct-23,1:30:00 PM,INR / 1 EUR,87.6815,
06-Oct-23,1:30:00 PM,INR / 100 JPY,55.88,
05-Oct-23,1:30:00 PM,INR / 1 USD,83.2413,
05-Oct-23,1:30:00 PM,INR / 1 GBP,101.066,
05-Oct-23,1:30:00 PM,INR / 1 EUR,87.4716,
05-Oct-23,1:30:00 PM,INR / 100 JPY,55.95,
04-Oct-23,1:30:00 PM,INR / 1 USD,83.2588,
04-Oct-23,1:30:00 PM,INR / 1 GBP,100.4129,
04-Oct-23,1:30:00 PM,INR / 1 EUR,87.0782,
04-Oct-23,1:30:00 PM,INR / 100 JPY,55.78,
03-Oct-23,1:30:00 PM,INR / 1 USD,83.1812,
03-Oct-23,1:30:00 PM,INR / 1 GBP,100.3919,
03-Oct-23,1:30:00 PM,INR / 1 EUR,87.068,
03-Oct-23,1:30:00 PM,INR / 100 JPY,55.5,
29-Sep-23,1:30:00 PM,INR / 1 USD,83.058,
29-Sep-23,1:30:00 PM,INR / 1 GBP,101.6713,
29-Sep-23,1:30:00 PM,INR / 1 EUR,87.9379,
29-Sep-23,1:30:00 PM,INR / 100 JPY,55.81,
28-Sep-23,1:30:00 PM,INR / 1 USD,83.1591,
28-Sep-23,1:30:00 PM,INR / 1 GBP,100.9163,
28-Sep-23,1:30:00 PM,INR / 1 EUR,87.3442,
28-Sep-23,1:30:00 PM,INR / 100 JPY,55.66,
27-Sep-23,1:30:00 PM,INR / 1 USD,83.2188,
27-Sep-23,1:30:00 PM,INR / 1 GBP,101.1075,
27-Sep-23,1:30:00 PM,INR / 1 EUR,87.9201,
27-Sep-23,1:30:00 PM,INR / 100 JPY,55.81,
26-Sep-23,1:30:00 PM,INR / 1 USD,83.2328,
26-Sep-23,1:30:00 PM,INR / 1 GBP,101.3909,
26-Sep-23,1:30:00 PM,INR / 1 EUR,88.0581,
26-Sep-23,1:30:00 PM,INR / 100 JPY,55.81,
25-Sep-23,1:30:00 PM,INR / 1 USD,83.0968,
25-Sep-23,1:30:00 PM,INR / 1 GBP,101.6977,
25-Sep-23,1:30:00 PM,INR / 1 EUR,88.4543,
25-Sep-23,1:30:00 PM,INR / 100 JPY,56.01,
22-Sep-23,1:30:00 PM,INR / 1 USD,82.9477,
22-Sep-23,1:30:00 PM,INR / 1 GBP,101.8692,
22-Sep-23,1:30:00 PM,INR / 1 EUR,88.347,
22-Sep-23,1:30:00 PM,INR / 100 JPY,55.99,
21-Sep-23,1:30:00 PM,INR / 1 USD,83.1511,
21-Sep-23,1:30:00 PM,INR / 1 GBP,102.4372,
21-Sep-23,1:30:00 PM,INR / 1 EUR,88.511,
21-Sep-23,1:30:00 PM,INR / 100 JPY,56.05,
20-Sep-23,1:30:00 PM,INR / 1 USD,83.2553,
20-Sep-23,1:30:00 PM,INR / 1 GBP,102.8408,
20-Sep-23,1:30:00 PM,INR / 1 EUR,88.9966,
20-Sep-23,1:30:00 PM,INR / 100 JPY,56.28,
18-Sep-23,1:30:00 PM,INR / 1 USD,83.2102,
18-Sep-23,1:30:00 PM,INR / 1 GBP,103.1562,
18-Sep-23,1:30:00 PM,INR / 1 EUR,88.7559,
18-Sep-23,1:30:00 PM,INR / 100 JPY,56.37,
15-Sep-23,1:30:00 PM,INR / 1 USD,83.0557,
15-Sep-23,1:30:00 PM,INR / 1 GBP,103.2299,
15-Sep-23,1:30:00 PM,INR / 1 EUR,88.5662,
15-Sep-23,1:30:00 PM,INR / 100 JPY,56.28,
14-Sep-23,1:30:00 PM,INR / 1 USD,82.976,
14-Sep-23,1:30:00 PM,INR / 1 GBP,103.6835,
14-Sep-23,1:30:00 PM,INR / 1 EUR,89.1516,
14-Sep-23,1:30:00 PM,INR / 100 JPY,56.39,
13-Sep-23,1:30:00 PM,INR / 1 USD,82.9527,
13-Sep-23,1:30:00 PM,INR / 1 GBP,103.2982,
13-Sep-23,1:30:00 PM,INR / 1 EUR,89.1122,
13-Sep-23,1:30:00 PM,INR / 100 JPY,56.33,
12-Sep-23,1:30:00 PM,INR / 1 USD,82.976,
12-Sep-23,1:30:00 PM,INR / 1 GBP,103.7891,
12-Sep-23,1:30:00 PM,INR / 1 EUR,89.0576,
12-Sep-23,1:30:00 PM,INR / 100 JPY,56.49,
11-Sep-23,1:30:00 PM,INR / 1 USD,82.8809,
11-Sep-23,1:30:00 PM,INR / 1 GBP,103.7464,
11-Sep-23,1:30:00 PM,INR / 1 EUR,88.9511,
11-Sep-23,1:30:00 PM,INR / 100 JPY,56.73,
08-Sep-23,1:30:00 PM,INR / 1 USD,83.1589,
08-Sep-23,1:30:00 PM,INR / 1 GBP,103.9326,
08-Sep-23,1:30:00 PM,INR / 1 EUR,89.1486,
08-Sep-23,1:30:00 PM,INR / 100 JPY,56.5,
07-Sep-23,1:30:00 PM,INR / 1 USD,83.1829,
07-Sep-23,1:30:00 PM,INR / 1 GBP,103.9614,
07-Sep-23,1:30:00 PM,INR / 1 EUR,89.1821,
07-Sep-23,1:30:00 PM,INR / 100 JPY,56.4,
06-Sep-23,1:30:00 PM,INR / 1 USD,83.0902,
06-Sep-23,1:30:00 PM,INR / 1 GBP,104.4394,
06-Sep-23,1:30:00 PM,INR / 1 EUR,89.1785,
06-Sep-23,1:30:00 PM,INR / 100 JPY,56.45,
05-Sep-23,1:30:00 PM,INR / 1 USD,82.944,
05-Sep-23,1:30:00 PM,INR / 1 GBP,104.4049,
05-Sep-23,1:30:00 PM,INR / 1 EUR,89.3169,
05-Sep-23,1:30:00 PM,INR / 100 JPY,56.44,
04-Sep-23,1:30:00 PM,INR / 1 USD,82.7373,
04-Sep-23,1:30:00 PM,INR / 1 GBP,104.3577,
04-Sep-23,1:30:00 PM,INR / 1 EUR,89.2559,
04-Sep-23,1:30:00 PM,INR / 100 JPY,56.6,
01-Sep-23,1:30:00 PM,INR / 1 USD,82.6648,
01-Sep-23,1:30:00 PM,INR / 1 GBP,104.6448,
01-Sep-23,1:30:00 PM,INR / 1 EUR,89.6169,
01-Sep-23,1:30:00 PM,INR / 100 JPY,56.79,
31-Aug-23,1:30:00 PM,INR / 1 USD,82.6784,
31-Aug-23,1:30:00 PM,INR / 1 GBP,105.0931,
31-Aug-23,1:30:00 PM,INR / 1 EUR,90.2242,
31-Aug-23,1:30:00 PM,INR / 100 JPY,56.63,
30-Aug-23,1:30:00 PM,INR / 1 USD,82.7698,
30-Aug-23,1:30:00 PM,INR / 1 GBP,104.5763,
30-Aug-23,1:30:00 PM,INR / 1 EUR,90.0061,
30-Aug-23,1:30:00 PM,INR / 100 JPY,56.6,
29-Aug-23,1:30:00 PM,INR / 1 USD,82.6498,
29-Aug-23,1:30:00 PM,INR / 1 GBP,104.3029,
29-Aug-23,1:30:00 PM,INR / 1 EUR,89.3836,
29-Aug-23,1:30:00 PM,INR / 100 JPY,56.46,
28-Aug-23,1:30:00 PM,INR / 1 USD,82.6126,
28-Aug-23,1:30:00 PM,INR / 1 GBP,104.1514,
28-Aug-23,1:30:00 PM,INR / 1 EUR,89.3615,
28-Aug-23,1:30:00 PM,INR / 100 JPY,56.45,
25-Aug-23,1:30:00 PM,INR / 1 USD,82.6523,
25-Aug-23,1:30:00 PM,INR / 1 GBP,103.9303,
25-Aug-23,1:30:00 PM,INR / 1 EUR,89.1681,
25-Aug-23,1:30:00 PM,INR / 100 JPY,56.58,
24-Aug-23,1:30:00 PM,INR / 1 USD,82.5517,
24-Aug-23,1:30:00 PM,INR / 1 GBP,105.0245,
24-Aug-23,1:30:00 PM,INR / 1 EUR,89.7364,
24-Aug-23,1:30:00 PM,INR / 100 JPY,56.9,
23-Aug-23,1:30:00 PM,INR / 1 USD,82.9218,
23-Aug-23,1:30:00 PM,INR / 1 GBP,105.7281,
23-Aug-23,1:30:00 PM,INR / 1 EUR,90.0581,
23-Aug-23,1:30:00 PM,INR / 100 JPY,56.93,
22-Aug-23,1:30:00 PM,INR / 1 USD,83.067,
22-Aug-23,1:30:00 PM,INR / 1 GBP,106.2477,
22-Aug-23,1:30:00 PM,INR / 1 EUR,90.6926,
22-Aug-23,1:30:00 PM,INR / 100 JPY,56.93,
21-Aug-23,1:30:00 PM,INR / 1 USD,83.1146,
21-Aug-23,1:30:00 PM,INR / 1 GBP,105.8221,
21-Aug-23,1:30:00 PM,INR / 1 EUR,90.422,
21-Aug-23,1:30:00 PM,INR / 100 JPY,57.15,
18-Aug-23,1:30:00 PM,INR / 1 USD,83.0905,
18-Aug-23,1:30:00 PM,INR / 1 GBP,105.7465,
18-Aug-23,1:30:00 PM,INR / 1 EUR,90.4351,
18-Aug-23,1:30:00 PM,INR / 100 JPY,57.21,
17-Aug-23,1:30:00 PM,INR / 1 USD,83.1263,
17-Aug-23,1:30:00 PM,INR / 1 GBP,105.8807,
17-Aug-23,1:30:00 PM,INR / 1 EUR,90.4758,
17-Aug-23,1:30:00 PM,INR / 100 JPY,56.81,
14-Aug-23,1:30:00 PM,INR / 1 USD,82.9521,
14-Aug-23,1:30:00 PM,INR / 1 GBP,105.2059,
14-Aug-23,1:30:00 PM,INR / 1 EUR,90.6982,
14-Aug-23,1:30:00 PM,INR / 100 JPY,57.29,
11-Aug-23,1:30:00 PM,INR / 1 USD,82.7796,
11-Aug-23,1:30:00 PM,INR / 1 GBP,105.2349,
11-Aug-23,1:30:00 PM,INR / 1 EUR,91.0233,
11-Aug-23,1:30:00 PM,INR / 100 JPY,57.19,
10-Aug-23,1:30:00 PM,INR / 1 USD,82.8372,
10-Aug-23,1:30:00 PM,INR / 1 GBP,105.4413,
10-Aug-23,1:30:00 PM,INR / 1 EUR,91.0602,
10-Aug-23,1:30:00 PM,INR / 100 JPY,57.52,
09-Aug-23,1:30:00 PM,INR / 1 USD,82.8166,
09-Aug-23,1:30:00 PM,INR / 1 GBP,105.7491,
09-Aug-23,1:30:00 PM,INR / 1 EUR,90.8708,
09-Aug-23,1:30:00 PM,INR / 100 JPY,57.85,
08-Aug-23,1:30:00 PM,INR / 1 USD,82.7968,
08-Aug-23,1:30:00 PM,INR / 1 GBP,105.6885,
08-Aug-23,1:30:00 PM,INR / 1 EUR,91.0621,
08-Aug-23,1:30:00 PM,INR / 100 JPY,57.87,
07-Aug-23,1:30:00 PM,INR / 1 USD,82.7431,
07-Aug-23,1:30:00 PM,INR / 1 GBP,105.2581,
07-Aug-23,1:30:00 PM,INR / 1 EUR,90.8376,
07-Aug-23,1:30:00 PM,INR / 100 JPY,58.18,
04-Aug-23,1:30:00 PM,INR / 1 USD,82.7978,
04-Aug-23,1:30:00 PM,INR / 1 GBP,105.2984,
04-Aug-23,1:30:00 PM,INR / 1 EUR,90.6713,
04-Aug-23,1:30:00 PM,INR / 100 JPY,58.11,
03-Aug-23,1:30:00 PM,INR / 1 USD,82.7171,
03-Aug-23,1:30:00 PM,INR / 1 GBP,105.0187,
03-Aug-23,1:30:00 PM,INR / 1 EUR,90.466,
03-Aug-23,1:30:00 PM,INR / 100 JPY,57.61,
02-Aug-23,1:30:00 PM,INR / 1 USD,82.5347,
02-Aug-23,1:30:00 PM,INR / 1 GBP,105.3445,
02-Aug-23,1:30:00 PM,INR / 1 EUR,90.6468,
02-Aug-23,1:30:00 PM,INR / 100 JPY,57.8,
01-Aug-23,1:30:00 PM,INR / 1 USD,82.2833,
01-Aug-23,1:30:00 PM,INR / 1 GBP,105.5777,
01-Aug-23,1:30:00 PM,INR / 1 EUR,90.4595,
01-Aug-23,1:30:00 PM,INR / 100 JPY,57.69,
31-Jul-23,1:30:00 PM,INR / 1 USD,82.2481,
31-Jul-23,1:30:00 PM,INR / 1 GBP,105.7645,
31-Jul-23,1:30:00 PM,INR / 1 EUR,90.5787,
31-Jul-23,1:30:00 PM,INR / 100 JPY,58.06,
28-Jul-23,1:30:00 PM,INR / 1 USD,82.2465,
28-Jul-23,1:30:00 PM,INR / 1 GBP,105.2761,
28-Jul-23,1:30:00 PM,INR / 1 EUR,90.316,
28-Jul-23,1:30:00 PM,INR / 100 JPY,58.95,
27-Jul-23,1:30:00 PM,INR / 1 USD,81.9923,
27-Jul-23,1:30:00 PM,INR / 1 GBP,106.2112,
27-Jul-23,1:30:00 PM,INR / 1 EUR,90.9584,
27-Jul-23,1:30:00 PM,INR / 100 JPY,58.51,
26-Jul-23,1:30:00 PM,INR / 1 USD,81.988,
26-Jul-23,1:30:00 PM,INR / 1 GBP,105.741,
26-Jul-23,1:30:00 PM,INR / 1 EUR,90.717,
26-Jul-23,1:30:00 PM,INR / 100 JPY,58.29,
25-Jul-23,1:30:00 PM,INR / 1 USD,81.8088,
25-Jul-23,1:30:00 PM,INR / 1 GBP,105.103,
25-Jul-23,1:30:00 PM,INR / 1 EUR,90.6572,
25-Jul-23,1:30:00 PM,INR / 100 JPY,57.84,
24-Jul-23,1:30:00 PM,INR / 1 USD,81.9246,
24-Jul-23,1:30:00 PM,INR / 1 GBP,105.4462,
24-Jul-23,1:30:00 PM,INR / 1 EUR,91.1559,
24-Jul-23,1:30:00 PM,INR / 100 JPY,57.87,
21-Jul-23,1:30:00 PM,INR / 1 USD,82.0217,
21-Jul-23,1:30:00 PM,INR / 1 GBP,105.7555,
21-Jul-23,1:30:00 PM,INR / 1 EUR,91.4017,
21-Jul-23,1:30:00 PM,INR / 100 JPY,58.51,
20-Jul-23,1:30:00 PM,INR / 1 USD,82.0446,
